kerndaten_id,uid,pid,tstamp,crdate,cruser_id,a0,a1,a2,a3,a5,a6,a7a,a7b,a8,a9a,a9b,a9c,a9d,a12a,a12aa,a12b,a12c,a12d,a12e,a12f,a12g,a12h,a12i,a13a,a13b,a13c,a13d,a14a,a14aa,a14b,a14ba,a15a,a15aa,a15b,a15ba,a16a,a16b,a16ba,a17,a18,a19,a20,a21,a22,a23,a24a,a24b,a25,a25a_a,a25a,a25ab,a25ac,a25b,a25c,a26,a27,a28,a25aa,c1,c2,f1,f2a,f2b,f3a,f3b,f4,f5,f6,f7,f8,f9,QID
40,27,1,1441627248,1441627248,5,Mensch (Franzose) [Schädel],"Anatomie, Anthropologie",AIG,409,3b; 34; 134; 296; 100,1,Mammalia: Hominidae: Homo,Säugetiere: Menschenaffen: Menschen,Franzose,<i>Homo sapiens</i>,Mensch,,,rezent,rezent,,,,,,,,,"Frankreich, Europe - World","46° 00\' 00\'\' N, 002° 00\' 00\'\' E",tgn:100007,,,,,,"Soemmering, Samuel Thomas von (1755-1830)",cnp01328463,1794-01-01,1794-12-31,vermutlich Geschenk,1840 (aus Privatsammlung Blumenbachs),,,00008: 7,Spengel (1877): 18f,,nein,"Spengel, J.W. (1877): Die von Blumenbach gegründete anthropologische Sammlung der Universität Göttingen. Aufgenommen im Jahre 1874. [In:] Schaafhausen, H. (Hrsg.): Die Anthropologischen Sammlungen Deutschlands. Ein Verzeichnis des in Deutschland vorhandenen anthropologischen Materials. Nach dem Beschluss der Deutschen Anthropologischen Gesellschaft zusammengestellt unter der Leitung des Vorsitzenden der zu diesem Zwecke ernannten Commission, H. Schaaffhausen. II. Göttingen. VI + 91 S. Braunschweig (Vieweg und Sohn).",,"Georg-August-Universität Göttingen, Medizinische Fakultät, Zentrum Anatomie (Blumenbachsche Schädelsammlung)",,,,,,,,,Naturalia,,die Rechte für die digitalen 2D-Einzelaufnahmen liegen bei der Akademie der Wissenschaften zu Göttingen,,0,3,"Franzose,  Blumenbach Sammlung Nr. 409 (296); übermittelt durch v. Sömmering im Jahre 1794
","L. Numberger-Thuy, M. Schultz, A. Gehler, N. Schäfer",2011-05-30,N. Schäfer,2015-09-07,,,,,,,Q4697
437,20,1,1427835553,1427835553,1,Mensch (Franzose) [Schädel],"Anatomie, Anthropologie",AIG,410,XI; 298; 102,1,Mammalia: Hominidae: Homo,Säugetiere: Menschenaffen: Menschen,Franzose; Galli,<i>Homo sapiens</i>,Mensch,,,rezent,rezent,,,,NULL,NULL,NULL,NULL,NULL,"Leipzig, Leipzig district - Sachsen - Deutschland - Europe - World","51° 20\' 00\'\' N, 012° 25\' 00\'\' E",tgn:701232,,,,,,"Anger, David (1764-1839)",,1824-01-01,1824-12-31,vermutlich Geschenk,,,,,Spengel (1877): 18f,,nein,"Spengel, J.W. (1877): Die von Blumenbach gegründete anthropologische Sammlung der Universität Göttingen. Aufgenommen im Jahre 1874. [In:] Schaafhausen, H. (Hrsg.): Die Anthropologischen Sammlungen Deutschlands. Ein Verzeichnis des in Deutschland vorhandenen anthropologischen Materials. Nach dem Beschluss der Deutschen Anthropologischen Gesellschaft zusammengestellt unter der Leitung des Vorsitzenden der zu diesem Zwecke ernannten Commission, H. Schaaffhausen. II. Göttingen. VI + 91 S. Braunschweig (Vieweg und Sohn).",,"Georg-August-Universität Göttingen, Medizinische Fakultät, Zentrum Anatomie (Blumenbachsche Schädelsammlung)",,,,,,,,,Naturalia,,die Rechte für die digitalen 2D-Einzelaufnahmen liegen bei der Akademie der Wissenschaften zu Göttingen,,0,4,"Krt. Nr. 410; Franzose, c); Bl. 1824; v. Anger; alte Sign.: 298
","L. Numberger-Thuy, M. Schultz, A. Gehler",2012-05-24,A. Gehler,2015-03-31,,,,,,,Q4692
438,20,1,1412605630,1412605630,1,Mensch (Franzose) [Schädel],"Anatomie, Anthropologie",AIG,411,XIIII; 299; 99,1,Mammalia: Hominidae: Homo,Säugetiere: Menschenaffen: Menschen,Franzose,<i>Homo sapiens</i>,Mensch,,,rezent,rezent,,,,NULL,NULL,NULL,NULL,NULL,"Waterloo, Brabant Wallon - Wallonie - België - Europe - World","50° 43\' 00\'\' N, 004° 23\' 00\'\' E",tgn:700802,,,,1815-06-18,,"Murray, ? (????-????)",,1815-06-18,,vermutlich Geschenk,,,,,Spengel (1877): 18f,,nein,"Spengel, J.W. (1877): Die von Blumenbach gegründete anthropologische Sammlung der Universität Göttingen. Aufgenommen im Jahre 1874. [In:] Schaafhausen, H. (Hrsg.): Die Anthropologischen Sammlungen Deutschlands. Ein Verzeichnis des in Deutschland vorhandenen anthropologischen Materials. Nach dem Beschluss der Deutschen Anthropologischen Gesellschaft zusammengestellt unter der Leitung des Vorsitzenden der zu diesem Zwecke ernannten Commission, H. Schaaffhausen. II. Göttingen. VI + 91 S. Braunschweig (Vieweg und Sohn).",,"Georg-August-Universität Göttingen, Medizinische Fakultät, Zentrum Anatomie (Blumenbachsche Schädelsammlung)",,,,,,,,,Naturalia,,die Rechte für die digitalen 2D-Einzelaufnahmen liegen bei der Akademie der Wissenschaften zu Göttingen,,0,2,"Krt. Nr. 411; Franzose, d); Bl.; von Dr. Murray; alte Sign.: 299
","L. Numberger-Thuy, M. Schultz, A. Gehler",2012-05-24,A. Gehler,2014-09-28,,,,,,,Q4758
565,27,1,1478005981,1478005981,5,Mensch (Franzose) [Schädel],"Anatomie, Anthropologie",AIG,412,XV; 300; 98,1,Mammalia: Hominidae: Homo,Säugetiere: Menschenaffen: Menschen,Franzose,<i>Homo sapiens</i>,Mensch,,,rezent,rezent,,,,,,,,,"Waterloo, Brabant Wallon - Wallonie - België - Europe - World","50° 43\' 00\'\' N, 004° 23\' 00\'\' E",tgn:700802,,,,,,"Prinz zur Lippe, Friedrich (1797-1854)",,1823-01-01,1823-12-31,vermutlich Geschenk,1840 (aus Privatsammlung Blumenbachs),,,,Spengel (1877): 18f,,nein,"Spengel, J.W. (1877): Die von Blumenbach gegründete anthropologische Sammlung der Universität Göttingen. Aufgenommen im Jahre 1874. [In:] Schaafhausen, H. (Hrsg.): Die Anthropologischen Sammlungen Deutschlands. Ein Verzeichnis des in Deutschland vorhandenen anthropologischen Materials. Nach dem Beschluss der Deutschen Anthropologischen Gesellschaft zusammengestellt unter der Leitung des Vorsitzenden der zu diesem Zwecke ernannten Commission, H. Schaaffhausen. II. Göttingen. VI + 91 S. Braunschweig (Vieweg und Sohn).",,"Georg-August-Universität Göttingen, Medizinische Fakultät, Zentrum Anatomie (Blumenbachsche Schädelsammlung)",,,,,,,,,Naturalia,,die Rechte für die digitalen 2D-Einzelaufnahmen liegen bei der Akademie der Wissenschaften zu Göttingen,,0,2,"Text der Karteikarte:
Krt. Nr. 412
Franzose, e)
Bl. 1823
von Prinz Friedr. zur Lippe
alte Sign.: 300","L. Numberger-Thuy, M. Schultz, A. Gehler, N. Schäfer",2012-07-11,N. Schäfer,2016-10-31,,,,,,,Q4694
566,27,1,1477923117,1477923117,5,Mensch (Franzose) [Schädel],"Anatomie, Anthropologie",AIG,413,XII; 301; 103,1,Mammalia: Hominidae: Homo,Säugetiere: Menschenaffen: Menschen,Franzose; Galli,<i>Homo sapiens</i>,Mensch,,,rezent,rezent,,,,,,,,,"Hannover, Niedersachsen - Deutschland - Europe - World","52° 30\' 00\'\' N, 009° 00\' 00\'\' E",tgn:100245,,,,,,"Homeyer, ? (????-????) [Dr., Arzt?]",,,,vermutlich Geschenk,1840 (aus Privatsammlung Blumenbachs),,,,Spengel (1877): 18f,,nein,"Spengel, J.W. (1877): Die von Blumenbach gegründete anthropologische Sammlung der Universität Göttingen. Aufgenommen im Jahre 1874. [In:] Schaafhausen, H. (Hrsg.): Die Anthropologischen Sammlungen Deutschlands. Ein Verzeichnis des in Deutschland vorhandenen anthropologischen Materials. Nach dem Beschluss der Deutschen Anthropologischen Gesellschaft zusammengestellt unter der Leitung des Vorsitzenden der zu diesem Zwecke ernannten Commission, H. Schaaffhausen. II. Göttingen. VI + 91 S. Braunschweig (Vieweg und Sohn).",,"Georg-August-Universität Göttingen, Medizinische Fakultät, Zentrum Anatomie (Blumenbachsche Schädelsammlung)",,,,,,,,,Naturalia,,die Rechte für die digitalen 2D-Einzelaufnahmen liegen bei der Akademie der Wissenschaften zu Göttingen,,0,3,"Text der Karteikarte:
Krt. Nr. 413
Franzose, f)
Bl.
v. Dr. Homeyer
alte Sign.: 301","L. Numberger-Thuy, M. Schultz, A. Gehler, N. Schäfer",2012-07-11,N. Schäfer,2016-10-31,,,,,,,Q4800
927,27,1,1472041547,1472041547,5,Mensch (Franzose: Lothringer) [Schädel],"Anatomie, Anthropologie",AIG_Vitrine,414,34c; 136; 302; 101,1,Mammalia: Hominidae: Homo,Säugetiere: Menschenaffen: Menschen,Lothringer,<i>Homo sapiens</i>,Mensch,,,rezent,rezent,,,,,,,,,"Arolsen, Kassel district - Hessen state - Deutschland - Europe - World","51° 22\' 00\'\' N, 009° 01\' 00\'\' E",tgn:700594,,,,1804-05-23,,"Waldeck-Pyrmont, Friedrich Karl August zu (1743-1812)",cnp00147377,1804-05-23,1805-06-15,vermutlich Geschenk,1840 (aus Privatsammlung Blumenbachs),,"Überbracht von Regierungsrat Bunsen, Philipp Ludwig (1760-1809)",Bunsen (1802),"Spengel (1877): 18f
",,nein,"Spengel, J.W. (1877): Die von Blumenbach gegründete anthropologische Sammlung der Universität Göttingen. Aufgenommen im Jahre 1874. [In:] Schaafhausen, H. (Hrsg.): Die Anthropologischen Sammlungen Deutschlands. Ein Verzeichnis des in Deutschland vorhandenen anthropologischen Materials. Nach dem Beschluss der Deutschen Anthropologischen Gesellschaft zusammengestellt unter der Leitung des Vorsitzenden der zu diesem Zwecke ernannten Commission, H. Schaaffhausen. II. Göttingen. VI + 91 S. Braunschweig (Vieweg und Sohn).

Bunsen, P.L. (1802): Jean Baptiste Bellair aus Sierques in Lothringen. Mengeringhausen",,"Georg-August-Universität Göttingen, Medizinische Fakultät, Zentrum Anatomie (Blumenbachsche Schädelsammlung)",,,,,,,,,Naturalia,,die Rechte für die digitalen 2D-Einzelaufnahmen liegen bei der Akademie der Wissenschaften zu Göttingen,,,,,"A. Gehler, N. Schäfer",2014-03-13,N. Schäfer,2016-08-24,,,,,"Corresp. VI, S. 410–411 Nr. 1688;
Corresp. VI, S. 500–501 Nr. 1749",,Q4814
567,27,1,1477922924,1477922924,5,Mensch (Spanier) [Schädel],"Anatomie, Anthropologie",AIG,425,XVI; 52; 303; 105,1,Mammalia: Hominidae: Homo,Säugetiere: Menschenaffen: Menschen,Spanier; Hispani,<i>Homo sapiens</i>,"Mensch
",,,rezent,rezent,,,,,,,,,"Bremen, Bremen state - Deutschland - Europe - World","53° 05\' 00\'\' N, 008° 48\' 00\'\' E",tgn:700528,,,,,,"Albers, Johann Abraham (1772-1821)",cnp01468750,,,vermutlich Geschenk,1840 (aus Privatsammlung Blumenbachs),,,,Spengel (1877): 18f,,nein,"Spengel, J.W. (1877): Die von Blumenbach gegründete anthropologische Sammlung der Universität Göttingen. Aufgenommen im Jahre 1874. [In:] Schaafhausen, H. (Hrsg.): Die Anthropologischen Sammlungen Deutschlands. Ein Verzeichnis des in Deutschland vorhandenen anthropologischen Materials. Nach dem Beschluss der Deutschen Anthropologischen Gesellschaft zusammengestellt unter der Leitung des Vorsitzenden der zu diesem Zwecke ernannten Commission, H. Schaaffhausen. II. Göttingen. VI + 91 S. Braunschweig (Vieweg und Sohn).",,"Georg-August-Universität Göttingen, Medizinische Fakultät, Zentrum Anatomie (Blumenbachsche Schädelsammlung)",,,,,,,,,Naturalia,,die Rechte für die digitalen 2D-Einzelaufnahmen liegen bei der Akademie der Wissenschaften zu Göttingen,,0,3,"Text der Karteikarte:
Krt. Nr. 425
Spanier, a)
Bl.
v. Dr. Albers, Bremen
alte Sign.: 303
","L. Numberger-Thuy, M. Schultz, A. Gehler, N. Schäfer",2012-07-12,N. Schäfer,2016-10-31,,,,,,,Q4704
568,27,1,1477922712,1477922712,5,Mensch (Tscheche: Böhme) [Schädel],"Anatomie, Anthropologie",AIG,430,30c; 140; 228; 176,1,Mammalia: Hominidae: Homo,Säugetiere: Menschenaffen: Menschen,ächter Böhme,<i>Homo sapiens</i>,Mensch,,,rezent,rezent,,,,,,,,,"Böhmen, Česká Republika - Europe - World","49° 20\' 00\'\' N, 014° 30\' 00\'\' E",tgn:700647,,,,,,"Recke, Elisa von der (1754-1833)",cnp01318807,1798-10-01,1798-10-31,vermutlich Geschenk,1840 (aus Privatsammlung Blumenbachs),,"Fundortangabe bei Spengel (1877) ""Umgegend von Karlsbad"" vermutlich misinterpretiert",,Spengel (1877): 30f,,nein,"Spengel, J.W. (1877): Die von Blumenbach gegründete anthropologische Sammlung der Universität Göttingen. Aufgenommen im Jahre 1874. [In:] Schaafhausen, H. (Hrsg.): Die Anthropologischen Sammlungen Deutschlands. Ein Verzeichnis des in Deutschland vorhandenen anthropologischen Materials. Nach dem Beschluss der Deutschen Anthropologischen Gesellschaft zusammengestellt unter der Leitung des Vorsitzenden der zu diesem Zwecke ernannten Commission, H. Schaaffhausen. II. Göttingen. VI + 91 S. Braunschweig (Vieweg und Sohn).",,"Georg-August-Universität Göttingen, Medizinische Fakultät, Zentrum Anatomie (Blumenbachsche Schädelsammlung)",,,,,,,,,Naturalia,,die Rechte für die digitalen 2D-Einzelaufnahmen liegen bei der Akademie der Wissenschaften zu Göttingen,,0,2,"Text der Karteikarte:
Krt. Nr. 430
Böhme, a)
Bl.
v. Elisa v. d. Recke
alte Sign.: 228","L. Numberger-Thuy, M. Schultz, A. Gehler, N. Schäfer",2012-07-13,N. Schäfer,2016-10-31,"Corresp. V., S.  565",,,,,,Q4804
569,27,1,1477919520,1477919520,5,Mensch (Deutscher: Wende) [Schädel],"Anatomie, Anthropologie",AIG,433,30b; 141; 229; 173,1,Mammalia: Hominidae: Homo,Säugetiere: Menschenaffen: Menschen,ächter Wende; Wende; Venedi,<i>Homo sapiens</i>,Mensch,,,rezent,rezent,,,,,,,,,"Deutschland, Europe - World","51° 30\' 00\'\' N, 010° 30\' 00\'\' E",tgn:700008,,,,,,"Lampe, Johann Bodo (1738-1802)",,,,vermutlich Geschenk,1840 (aus Privatsammlung Blumenbachs),,"Nach Spengel (1877) ""Vom Leib-Chir. Lampe in Hannover.""",,Spengel (1877): 30f,,nein,"Spengel, J.W. (1877): Die von Blumenbach gegründete anthropologische Sammlung der Universität Göttingen. Aufgenommen im Jahre 1874. [In:] Schaafhausen, H. (Hrsg.): Die Anthropologischen Sammlungen Deutschlands. Ein Verzeichnis des in Deutschland vorhandenen anthropologischen Materials. Nach dem Beschluss der Deutschen Anthropologischen Gesellschaft zusammengestellt unter der Leitung des Vorsitzenden der zu diesem Zwecke ernannten Commission, H. Schaaffhausen. II. Göttingen. VI + 91 S. Braunschweig (Vieweg und Sohn).",,"Georg-August-Universität Göttingen, Medizinische Fakultät, Zentrum Anatomie (Blumenbachsche Schädelsammlung)",,,,,,,,,Naturalia,,die Rechte für die digitalen 2D-Einzelaufnahmen liegen bei der Akademie der Wissenschaften zu Göttingen,,0,3,"Text der Karteikarte:
Krt. Nr. 433
Wende, a)
Bl.
v. Leib-Chirurg Lampe, Hannover
alte Sign.: 229","L. Numberger-Thuy, M. Schultz, A. Gehler, N. Schäfer",2012-07-13,N. Schäfer,2016-10-31,,,,,,,Q4815
158,20,1,1481126184,1481126184,1,Mensch (Pole) [Schädel],"Anatomie, Anthropologie",AIG,439,38g; 124; 204; 182,1,Mammalia: Hominidae: Homo,Säugetiere: Menschenaffen: Menschen,Masure; Masuri Poloni,<i>Homo sapiens</i>,Mensch,,,rezent,rezent,,,,,,,,,"Lwiw [Lemberg], Oblast Lwiw, Ukraine","49° 50` 22`` N
 24° 1` 58`` E
 ",,,,,1793-01-01,1793-12-31,"Hacquet, Balthasar (1739-1815)",cnp01431822,1802-01-01,1802-12-31,vermutlich Geschenk,1840 (aus Privatsammlung Blumenbachs),,,,Spengel (1877): 32f,,nein,"Spengel, J.W. (1877): Die von Blumenbach gegründete anthropologische Sammlung der Universität Göttingen. Aufgenommen im Jahre 1874. [In:] Schaafhausen, H. (Hrsg.): Die Anthropologischen Sammlungen Deutschlands. Ein Verzeichnis des in Deutschland vorhandenen anthropologischen Materials. Nach dem Beschluss der Deutschen Anthropologischen Gesellschaft zusammengestellt unter der Leitung des Vorsitzenden der zu diesem Zwecke ernannten Commission, H. Schaaffhausen. II. Göttingen. VI + 91 S. Braunschweig (Vieweg und Sohn).",,"Georg-August-Universität Göttingen, Medizinische Fakultät, Zentrum Anatomie (Blumenbachsche Schädelsammlung)",,,,,,,,,Naturalia,,die Rechte für die digitalen 2D-Einzelaufnahmen liegen bei der Akademie der Wissenschaften zu Göttingen,,0,4,"Text der Karteikarte:
Krt. Nr. 439
Pole,a) , (Masure)
Bl. 1802
v. Prof. Hocquet  ,Lembg.
alte Sign.: 204
","L. Numberger-Thuy, M. Schultz, A. Gehler, N. Schäfer",2011-09-27,N. Schäfer,2015-09-07,,,,,,,Q4702
181,27,1,1458821969,1458821969,5,Mensch (Pole) [Schädel],"Anatomie, Anthropologie",AIG,440,39b; 122; 205; 180,1,Mammalia: Hominidae: Homo,Säugetiere: Menschenaffen: Menschen,Polacke,<i>Homo sapiens</i>,Mensch,,,rezent,rezent,,,,,,,,,"Braunschweig, Niedersachsen - Deutschland - Europe - World","52° 15\' 00\'\' N, 010° 30\' 00\'\' E",tgn:100219,,,,,,"Fricke, Johann Carl Georg (1790-1841)",cnp01261199,,,vermutlich Geschenk,1840 (aus Privatsammlung Blumenbachs),,,,Spengel (1877): 32f,,nein,"Spengel, J.W. (1877): Die von Blumenbach gegründete anthropologische Sammlung der Universität Göttingen. Aufgenommen im Jahre 1874. [In:] Schaafhausen, H. (Hrsg.): Die Anthropologischen Sammlungen Deutschlands. Ein Verzeichnis des in Deutschland vorhandenen anthropologischen Materials. Nach dem Beschluss der Deutschen Anthropologischen Gesellschaft zusammengestellt unter der Leitung des Vorsitzenden der zu diesem Zwecke ernannten Commission, H. Schaaffhausen. II. Göttingen. VI + 91 S. Braunschweig (Vieweg und Sohn).",,"Georg-August-Universität Göttingen, Medizinische Fakultät, Zentrum Anatomie (Blumenbachsche Schädelsammlung)",,,,,,,,,Naturalia,,die Rechte für die digitalen 2D-Einzelaufnahmen liegen bei der Akademie der Wissenschaften zu Göttingen,,0,3,"Text der Karteikarte:
Krt. Nr. 440
Pole, b)
Bl.
Dr. Fricke
alte Sign.: 205
","L. Numberger-Thuy, M. Schultz, A. Gehler, N. Schäfer",2011-10-13,N. Schäfer,2016-03-24,,,,,,,Q4803
43,27,1,1475657589,1475657589,5,Mensch (Litauer) [Schädel],"Anatomie, Anthropologie",AIG,441,37; 39; 123; 186; 206; 181,1,Mammalia: Hominidae: Homo,Säugetiere: Menschenaffen: Menschen,Polacke; Lithauer; Sarmatae Lituani,<i>Homo sapiens</i>,Mensch,,,rezent,rezent,,,,,,,,,,,,,,,,,"Reineggs, Jacob (1744-1793)",cnp00252916,1792-09-19,1792-09-19,Geschenk,1840 (aus Privatsammlung Blumenbachs),,don. über G. T. von Asch,00008: 8,"00094: 6;
Spengel (1877): 32f
","00094: Taf. 22

",nein,"Spengel, J.W. (1877): Die von Blumenbach gegründete anthropologische Sammlung der Universität Göttingen. Aufgenommen im Jahre 1874. [In:] Schaafhausen, H. (Hrsg.): Die Anthropologischen Sammlungen Deutschlands. Ein Verzeichnis des in Deutschland vorhandenen anthropologischen Materials. Nach dem Beschluss der Deutschen Anthropologischen Gesellschaft zusammengestellt unter der Leitung des Vorsitzenden der zu diesem Zwecke ernannten Commission, H. Schaaffhausen. II. Göttingen. VI + 91 S. Braunschweig (Vieweg und Sohn).",,"Georg-August-Universität Göttingen, Medizinische Fakultät, Zentrum Anatomie (Blumenbachsche Schädelsammlung)",,,,,,,,,Naturalia,,die Rechte für die digitalen 2D-Einzelaufnahmen liegen bei der Akademie der Wissenschaften zu Göttingen,,0,2,"Pole, Blumenbach Sammlung Nr. 441 (206); übermittelt durch den Baron v. Asch im Jahre 1792 (Hinweis auf Bl. Decas III, 22
","L. Numberger-Thuy, M. Schultz, A. Gehler, N. Schäfer",2011-05-31,N. Schäfer,2016-10-05,,,,,,,Q4706
172,27,1,1457513754,1457513754,5,Mensch (Kroate) [Schädel],"Anatomie, Anthropologie",AIG,452,38c; 127; 207; 178,1,Mammalia: Hominidae: Homo,Säugetiere: Menschenaffen: Menschen,Sclavonier; Slavonier; Slavonii,<i>Homo sapiens</i>,Mensch,Sklavonier,,rezent,rezent,,,,,,,,,,,,,,,,,"Leveling, Heinrich Maria von (1766-1828)",cnp00944559,1797-02-22,1797-02-22,Geschenk,1840 (aus Privatsammlung Blumenbachs),,,,Spengel (1877): 32f,,nein,"Spengel, J.W. (1877): Die von Blumenbach gegründete anthropologische Sammlung der Universität Göttingen. Aufgenommen im Jahre 1874. [In:] Schaafhausen, H. (Hrsg.): Die Anthropologischen Sammlungen Deutschlands. Ein Verzeichnis des in Deutschland vorhandenen anthropologischen Materials. Nach dem Beschluss der Deutschen Anthropologischen Gesellschaft zusammengestellt unter der Leitung des Vorsitzenden der zu diesem Zwecke ernannten Commission, H. Schaaffhausen. II. Göttingen. VI + 91 S. Braunschweig (Vieweg und Sohn).",,"Georg-August-Universität Göttingen, Medizinische Fakultät, Zentrum Anatomie (Blumenbachsche Schädelsammlung)",,,,,,,,,Naturalia,,die Rechte für die digitalen 2D-Einzelaufnahmen liegen bei der Akademie der Wissenschaften zu Göttingen,,0,3,"Text der Karteikarte:
Krt. Nr. 452
Slavonier,a)
Bl. 1797
von Prof. v. Leveling jun.
Ort: Oesterreich. Militärgrenze (?)
alte Sign.: 207
","L. Numberger-Thuy, M. Schultz, A. Gehler, N. Schäfer",2011-10-13,N. Schäfer,2016-03-08,,,,,,,Q4703
570,27,1,1477918936,1477918936,5,Mensch (Ukrainer [?]) [Schädel],"Anatomie, Anthropologie",AIG,453,38e; 125; 166; 209,1,Mammalia: Hominidae: Homo,Säugetiere: Menschenaffen: Menschen,Gallizier; Rothrusse; Ruthenus,<i>Homo sapiens</i>,Mensch,"Galizier; Ruthene, Russia rubra",,rezent,rezent,,,,,,,,,"Galizien, Europe - World","49° 00\' 00\'\' N, 022° 00\' 00\'\' E",tgn:700278,,,,,,"Hacquet, Balthasar (1739-1815)",cnp01431822,1791-01-01,,vermutlich Geschenk,1840 (aus Privatsammlung Blumenbachs),,,,Spengel (1877): 28f,,nein,"Spengel, J.W. (1877): Die von Blumenbach gegründete anthropologische Sammlung der Universität Göttingen. Aufgenommen im Jahre 1874. [In:] Schaafhausen, H. (Hrsg.): Die Anthropologischen Sammlungen Deutschlands. Ein Verzeichnis des in Deutschland vorhandenen anthropologischen Materials. Nach dem Beschluss der Deutschen Anthropologischen Gesellschaft zusammengestellt unter der Leitung des Vorsitzenden der zu diesem Zwecke ernannten Commission, H. Schaaffhausen. II. Göttingen. VI + 91 S. Braunschweig (Vieweg und Sohn).",,"Georg-August-Universität Göttingen, Medizinische Fakultät, Zentrum Anatomie (Blumenbachsche Schädelsammlung)",,,,,,,,,Naturalia,,die Rechte für die digitalen 2D-Einzelaufnahmen liegen bei der Akademie der Wissenschaften zu Göttingen,,0,3,"Text der Karteikarte:
Krt. Nr. 453
Gallizier (Ruthene), a)
Bl.
v. Prof. Hocquet, Lembg.
Ort: Russia rubra
alte Sign.: 209","L. Numberger-Thuy, M. Schultz, A. Gehler, N. Schäfer",2012-07-13,N. Schäfer,2016-10-31,,,,,,,Q4708
39,27,1,1441628251,1441628251,5,Mensch (Kroate) [Schädel],"Anatomie, Anthropologie",AIG,454,38d; 128; 208; 179,1,Mammalia: Hominidae: Homo,Säugetiere: Menschenaffen: Menschen,Sklavonier; Slavonier; Slavonii,<i>Homo sapiens</i>,Mensch,Sclavonier,,rezent,rezent,,,,,,,,,,,,,,,,,"Leveling, Heinrich Maria von (1766-1828)",cnp00944559,1797-02-22,1797-02-22,Geschenk,1840 (aus Privatsammlung Blumenbachs),,,,Spengel (1877): 32f,,nein,"Spengel, J.W. (1877): Die von Blumenbach gegründete anthropologische Sammlung der Universität Göttingen. Aufgenommen im Jahre 1874. [In:] Schaafhausen, H. (Hrsg.): Die Anthropologischen Sammlungen Deutschlands. Ein Verzeichnis des in Deutschland vorhandenen anthropologischen Materials. Nach dem Beschluss der Deutschen Anthropologischen Gesellschaft zusammengestellt unter der Leitung des Vorsitzenden der zu diesem Zwecke ernannten Commission, H. Schaaffhausen. II. Göttingen. VI + 91 S. Braunschweig (Vieweg und Sohn).",,"Georg-August-Universität Göttingen, Medizinische Fakultät, Zentrum Anatomie (Blumenbachsche Schädelsammlung)",,,,,,,,,Naturalia,,die Rechte für die digitalen 2D-Einzelaufnahmen liegen bei der Akademie der Wissenschaften zu Göttingen,,"0
",3,"Slowene, Blumenbach Sammlung Nr. 454 (208); übermittelt durch Prof. v. Leveling im Jahre 1797
","L. Numberger-Thuy, M. Schultz, A. Gehler, N. Schäfer",2011-05-30,N. Schäfer,2015-09-07,,,,,,,Q4705
